cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos
79058877;Empresa Comercial 1508;2;2014-07-11;4711302;106476.9483070702;RJ;Niterói;500000;2000000;0.053238474153535095;11.931553730321697
11132658;Empresa Comercial 1509;2;2014-07-12;4781400;7790.93557266803;RJ;Rio de Janeiro;80000;150000;0.05193957048445353;11.928815879534566
62316857;Empresa Comercial 1510;2;2014-07-13;4781400;29017.344508864324;RJ;Duque de Caxias;80000;150000;0.1934489633924288;11.926078028747433
27434167;Empresa Comercial 1512;2;2014-07-15;4781400;177674.17889236295;RJ;Duque de Caxias;80000;150000;1.1844945259490864;11.92060232717317
63811239;Empresa Comercial 1514;2;2014-07-18;4781400;87490.70744024156;RJ;Niterói;80000;150000;0.5832713829349437;11.912388774811772
99089996;Empresa Comercial 1516;2;2014-07-20;4781400;334184.08708076406;RJ;Rio de Janeiro;80000;150000;2.2278939138717604;11.906913073237508
83135852;Empresa Comercial 1517;2;2014-07-21;4781400;64194.46646004861;RJ;Niterói;80000;150000;0.42796310973365737;11.904175222450377
75111328;Empresa Comercial 1518;2;2014-07-22;4711302;26504.062229173487;RJ;Niterói;500000;2000000;0.013252031114586744;11.901437371663244
79475474;Empresa Comercial 1520;2;2014-07-24;4711302;210989.9009956756;RJ;Duque de Caxias;500000;2000000;0.10549495049783779;11.89596167008898
19456807;Empresa Comercial 1521;2;2014-07-25;4711302;22456.43784868346;RJ;Duque de Caxias;500000;2000000;0.01122821892434173;11.893223819301848
14684346;Empresa Comercial 1523;2;2014-07-27;4711302;7691.779621282264;RJ;Duque de Caxias;500000;2000000;0.0038458898106411323;11.887748117727584
27824559;Empresa Comercial 1524;2;2014-07-29;5611201;10120.282273951789;RJ;Duque de Caxias;45000;90000;0.11244758082168654;11.88227241615332
99605800;Empresa Comercial 1525;2;2014-07-30;5611201;103943.33029968596;RJ;Duque de Caxias;45000;90000;1.1549258922187329;11.879534565366187
52827096;Empresa Comercial 1527;2;2014-08-01;5611201;284753.3980141278;RJ;Duque de Caxias;45000;90000;3.16392664460142;11.874058863791923
61900771;Empresa Comercial 1528;2;2014-08-02;4711302;143253.65790643624;RJ;Duque de Caxias;500000;2000000;0.07162682895321812;11.871321013004792
17393979;Empresa Comercial 1531;2;2014-08-05;5611201;108147.98902923134;RJ;Duque de Caxias;45000;90000;1.2016443225470148;11.863107460643395
20115078;Empresa Comercial 1532;2;2014-08-06;5611201;11191.882231411357;RJ;Rio de Janeiro;45000;90000;0.12435424701568175;11.860369609856264
67195030;Empresa Comercial 1536;2;2014-08-11;5611201;24240.298021283244;RJ;Duque de Caxias;45000;90000;0.26933664468092494;11.846680355920602
41984287;Empresa Comercial 1539;2;2014-08-14;4711302;167458.463941371;RJ;Rio de Janeiro;500000;2000000;0.0837292319706855;11.838466803559205
52413492;Empresa Comercial 1540;2;2014-08-15;5611201;287506.39252735395;RJ;Rio de Janeiro;45000;90000;3.194515472526155;11.835728952772074
20528294;Empresa Comercial 1541;2;2014-08-16;4781400;214044.0096600791;RJ;Rio de Janeiro;80000;150000;1.4269600644005271;11.832991101984941
29369886;Empresa Comercial 1542;2;2014-08-17;4711302;94590.93944541302;RJ;Niterói;500000;2000000;0.04729546972270651;11.83025325119781
42073692;Empresa Comercial 1547;2;2014-08-23;5611201;160386.80329330146;RJ;Niterói;45000;90000;1.782075592147794;11.813826146475018
47316107;Empresa Comercial 1548;2;2014-08-24;4781400;127288.59496234388;RJ;Niterói;80000;150000;0.8485906330822925;11.811088295687885
34192961;Empresa Comercial 1550;2;2014-08-26;5611201;147343.3092902906;RJ;Niterói;45000;90000;1.637147881003229;11.80561259411362
34859871;Empresa Comercial 1551;2;2014-08-27;4711302;195515.05370337525;RJ;Rio de Janeiro;500000;2000000;0.09775752685168762;11.80287474332649
69844250;Empresa Comercial 1552;2;2014-08-28;5611201;159420.38795726135;RJ;Niterói;45000;90000;1.7713376439695705;11.800136892539356
63412976;Empresa Comercial 1553;2;2014-08-29;4711302;115014.9248522982;RJ;Duque de Caxias;500000;2000000;0.0575074624261491;11.797399041752225
39263888;Empresa Comercial 1554;2;2014-08-30;4711302;176759.77130354807;RJ;Duque de Caxias;500000;2000000;0.08837988565177403;11.794661190965092
52106078;Empresa Comercial 1555;2;2014-08-31;4711302;94534.33438499182;RJ;Duque de Caxias;500000;2000000;0.04726716719249591;11.791923340177961
17281505;Empresa Comercial 1556;2;2014-09-02;4781400;46495.737283224735;RJ;Rio de Janeiro;80000;150000;0.30997158188816487;11.786447638603697
36540396;Empresa Comercial 1560;2;2014-09-06;4711302;541595.1562446431;RJ;Rio de Janeiro;500000;2000000;0.2707975781223216;11.775496235455167
18989138;Empresa Comercial 1563;2;2014-09-09;4711302;38809.33427978727;RJ;Rio de Janeiro;500000;2000000;0.019404667139893635;11.767282683093772
89146438;Empresa Comercial 1565;2;2014-09-11;4711302;227291.655087545;RJ;Niterói;500000;2000000;0.11364582754377249;11.761806981519507
83663899;Empresa Comercial 1567;2;2014-09-14;4711302;145820.66396314913;RJ;Duque de Caxias;500000;2000000;0.07291033198157457;11.75359342915811
42735803;Empresa Comercial 1568;2;2014-09-15;4781400;179603.73581923192;RJ;Rio de Janeiro;80000;150000;1.1973582387948796;11.75085557837098
25886372;Empresa Comercial 1569;2;2014-09-16;4711302;100582.15568593862;RJ;Rio de Janeiro;500000;2000000;0.05029107784296931;11.748117727583846
47622748;Empresa Comercial 1570;2;2014-09-17;4711302;318547.60609055654;RJ;Rio de Janeiro;500000;2000000;0.15927380304527827;11.745379876796715
42456981;Empresa Comercial 1571;2;2014-09-18;4781400;92992.7092622532;RJ;Duque de Caxias;80000;150000;0.6199513950816881;11.742642026009582
32922481;Empresa Comercial 1575;2;2014-09-22;4711302;31876.1675935;RJ;Niterói;500000;2000000;0.015938083796749998;11.731690622861054
98785936;Empresa Comercial 1579;2;2014-09-27;4781400;542730.9075653945;RJ;Niterói;80000;150000;3.6182060504359637;11.718001368925394
30833173;Empresa Comercial 1580;2;2014-09-28;4711302;127642.07699122687;RJ;Rio de Janeiro;500000;2000000;0.06382103849561344;11.715263518138261
19161408;Empresa Comercial 1583;2;2014-10-01;4781400;95533.36137541351;RJ;Rio de Janeiro;80000;150000;0.6368890758360901;11.707049965776864
72242810;Empresa Comercial 1585;2;2014-10-03;4711302;430091.8401150364;RJ;Niterói;500000;2000000;0.21504592005751821;11.7015742642026
30353727;Empresa Comercial 1587;2;2014-10-06;5611201;14168317.97089018;RJ;Rio de Janeiro;45000;90000;157.4257552321131;11.693360711841205
95050030;Empresa Comercial 1588;2;2014-10-07;5611201;112703.52999236569;RJ;Niterói;45000;90000;1.2522614443596187;11.690622861054072
10549148;Empresa Comercial 1589;2;2014-10-08;5611201;238696.55396963225;RJ;Duque de Caxias;45000;90000;2.652183932995914;11.68788501026694
46328139;Empresa Comercial 1590;2;2014-10-09;4781400;34649.399484781185;RJ;Rio de Janeiro;80000;150000;0.2309959965652079;11.685147159479808
45490172;Empresa Comercial 1593;2;2014-10-12;5611201;56576.16845351283;RJ;Rio de Janeiro;45000;90000;0.6286240939279203;11.676933607118412
46989387;Empresa Comercial 1594;2;2014-10-13;4711302;242238.6365961592;RJ;Rio de Janeiro;500000;2000000;0.12111931829807959;11.67419575633128
23426716;Empresa Comercial 1595;2;2014-10-14;4781400;106142.45702904476;RJ;Niterói;80000;150000;0.7076163801936317;11.671457905544148
57718021;Empresa Comercial 1597;2;2014-10-17;5611201;220966.54827802585;RJ;Duque de Caxias;45000;90000;2.455183869755843;11.663244353182751
95440590;Empresa Comercial 1598;2;2014-10-18;4781400;32691.071003154644;RJ;Rio de Janeiro;80000;150000;0.21794047335436428;11.66050650239562
36996639;Empresa Comercial 1599;2;2014-10-19;4711302;154736.42584133762;RJ;Rio de Janeiro;500000;2000000;0.07736821292066881;11.657768651608487
97649202;Empresa Comercial 1600;2;2014-10-20;5611201;18433.605864403748;RJ;Rio de Janeiro;45000;90000;0.2048178429378194;11.655030800821356
14421590;Empresa Comercial 1602;2;2014-10-22;4711302;56738.19071846736;RJ;Niterói;500000;2000000;0.02836909535923368;11.649555099247092
46089369;Empresa Comercial 1603;2;2014-10-23;5611201;43517.59438024028;RJ;Rio de Janeiro;45000;90000;0.48352882644711426;11.646817248459959
39221379;Empresa Comercial 1605;2;2014-10-25;4781400;442821.7775948818;RJ;Rio de Janeiro;80000;150000;2.9521451839658783;11.641341546885695
46265058;Empresa Comercial 1607;2;2014-10-27;4711302;208022.32584416907;RJ;Niterói;500000;2000000;0.10401116292208454;11.63586584531143
54924392;Empresa Comercial 1609;2;2014-10-30;4711302;101575.7969781041;RJ;Niterói;500000;2000000;0.050787898489052054;11.627652292950033
41670310;Empresa Comercial 1610;2;2014-10-31;4781400;22483.65276058377;RJ;Duque de Caxias;80000;150000;0.1498910184038918;11.624914442162902
68237814;Empresa Comercial 1611;2;2014-11-01;4781400;128092.92063012136;RJ;Duque de Caxias;80000;150000;0.853952804200809;11.62217659137577
83548874;Empresa Comercial 1614;2;2014-11-04;4711302;243873.0639276573;RJ;Duque de Caxias;500000;2000000;0.12193653196382864;11.613963039014374
95388417;Empresa Comercial 1616;2;2014-11-06;4781400;29614.71907641601;RJ;Rio de Janeiro;80000;150000;0.19743146050944008;11.60848733744011
67396048;Empresa Comercial 1619;2;2014-11-10;4711302;36484.826428761065;RJ;Niterói;500000;2000000;0.018242413214380533;11.597535934291582
63773276;Empresa Comercial 1621;2;2014-11-12;5611201;127090.80098041373;RJ;Rio de Janeiro;45000;90000;1.412120010893486;11.592060232717317
36267668;Empresa Comercial 1622;2;2014-11-13;5611201;237009.36947411107;RJ;Rio de Janeiro;45000;90000;2.6334374386012342;11.589322381930184
24063918;Empresa Comercial 1623;2;2014-11-14;4711302;61600.51452791995;RJ;Duque de Caxias;500000;2000000;0.030800257263959976;11.586584531143053
75402242;Empresa Comercial 1629;2;2014-11-21;4711302;446263.4151338763;RJ;Niterói;500000;2000000;0.22313170756693815;11.567419575633128
23245696;Empresa Comercial 1630;2;2014-11-22;4711302;467369.2059481886;RJ;Duque de Caxias;500000;2000000;0.2336846029740943;11.564681724845997
45402297;Empresa Comercial 1631;2;2014-11-23;5611201;702929.422869594;RJ;Rio de Janeiro;45000;90000;7.810326920773266;11.561943874058864
92030459;Empresa Comercial 1632;2;2014-11-24;4711302;252273.28523552133;RJ;Niterói;500000;2000000;0.12613664261776067;11.55920602327173
34363941;Empresa Comercial 1633;2;2014-11-25;4781400;36272.26607985693;RJ;Rio de Janeiro;80000;150000;0.24181510719904617;11.5564681724846
58123406;Empresa Comercial 1634;2;2014-11-26;5611201;40735.06079552961;RJ;Duque de Caxias;45000;90000;0.45261178661699564;11.553730321697467
98511758;Empresa Comercial 1637;2;2014-11-29;4781400;475344.8681416758;RJ;Rio de Janeiro;80000;150000;3.168965787611172;11.545516769336071
29155151;Empresa Comercial 1639;2;2014-12-02;4711302;198107.94041452897;RJ;Duque de Caxias;500000;2000000;0.09905397020726449;11.537303216974674
22866619;Empresa Comercial 1641;2;2014-12-04;4711302;365403.183808781;RJ;Rio de Janeiro;500000;2000000;0.18270159190439048;11.53182751540041
79583832;Empresa Comercial 1642;2;2014-12-05;4711302;268926.1217699006;RJ;Rio de Janeiro;500000;2000000;0.1344630608849503;11.529089664613279
79551130;Empresa Comercial 1644;2;2014-12-07;4711302;312389.62248778925;RJ;Duque de Caxias;500000;2000000;0.15619481124389462;11.523613963039015
14437677;Empresa Comercial 1645;2;2014-12-08;5611201;52669.14666396729;RJ;Rio de Janeiro;45000;90000;0.5852127407107476;11.520876112251882
57347699;Empresa Comercial 1646;2;2014-12-09;5611201;17649.114798972958;RJ;Duque de Caxias;45000;90000;0.19610127554414397;11.51813826146475
86716230;Empresa Comercial 1647;2;2014-12-10;4711302;165426.03637271226;RJ;Niterói;500000;2000000;0.08271301818635612;11.515400410677618
76777436;Empresa Comercial 1649;2;2014-12-13;5611201;19961.78158285113;RJ;Rio de Janeiro;45000;90000;0.22179757314279033;11.507186858316222
65482283;Empresa Comercial 1651;2;2014-12-15;4781400;745352.7379398166;RJ;Duque de Caxias;80000;150000;4.96901825293211;11.501711156741958
15481140;Empresa Comercial 1652;2;2014-12-16;4781400;175179.44973779735;RJ;Duque de Caxias;80000;150000;1.1678629982519824;11.498973305954825
33991831;Empresa Comercial 1653;2;2014-12-17;4711302;201441.7630354912;RJ;Niterói;500000;2000000;0.1007208815177456;11.496235455167694
75658413;Empresa Comercial 1655;2;2014-12-19;4781400;17308.79728577715;RJ;Rio de Janeiro;80000;150000;0.11539198190518099;11.490759753593428
64856856;Empresa Comercial 1656;2;2014-12-20;5611201;53631.51359077209;RJ;Rio de Janeiro;45000;90000;0.5959057065641343;11.488021902806297
15290717;Empresa Comercial 1657;2;2014-12-21;5611201;47932.149555493655;RJ;Rio de Janeiro;45000;90000;0.532579439505485;11.485284052019164
29659206;Empresa Comercial 1658;2;2014-12-22;4781400;45092.55138901492;RJ;Niterói;80000;150000;0.3006170092600995;11.482546201232033
68224509;Empresa Comercial 1660;2;2014-12-25;4781400;133263.71445521258;RJ;Rio de Janeiro;80000;150000;0.8884247630347506;11.474332648870636
65940773;Empresa Comercial 1661;2;2014-12-26;4781400;64647.63983343371;RJ;Niterói;80000;150000;0.4309842655562247;11.471594798083505
39163439;Empresa Comercial 1662;2;2014-12-27;5611201;262507.5526508732;RJ;Rio de Janeiro;45000;90000;2.9167505850097024;11.468856947296372
29651515;Empresa Comercial 1663;2;2014-12-28;4711302;35491.47307724119;RJ;Niterói;500000;2000000;0.017745736538620598;11.46611909650924
17339838;Empresa Comercial 1664;2;2014-12-29;5611201;98718.75666877166;RJ;Duque de Caxias;45000;90000;1.0968750740974629;11.463381245722108
93629045;Empresa Comercial 1665;2;2014-12-30;4781400;7062.794404613686;RJ;Niterói;80000;150000;0.04708529603075791;11.460643394934976
67661940;Empresa Comercial 1666;2;2014-12-31;4711302;103575.04213800248;RJ;Rio de Janeiro;500000;2000000;0.05178752106900124;11.457905544147843
91576052;Empresa Comercial 1667;2;2015-01-01;4711302;13618.6626994524;RJ;Duque de Caxias;500000;2000000;0.0068093313497261995;11.455167693360712
80047063;Empresa Comercial 1668;2;2015-01-02;4711302;575633.5251188745;RJ;Rio de Janeiro;500000;2000000;0.2878167625594373;11.45242984257358
59909831;Empresa Comercial 1671;2;2015-01-06;4781400;18585.130689169026;RJ;Niterói;80000;150000;0.12390087126112684;11.441478439425051
52721553;Empresa Comercial 1672;2;2015-01-07;4781400;139637.0701448725;RJ;Niterói;80000;150000;0.9309138009658167;11.43874058863792
58055661;Empresa Comercial 1675;2;2015-01-10;4711302;6548590.580568886;RJ;Duque de Caxias;500000;2000000;3.274295290284443;11.430527036276523
23476005;Empresa Comercial 1678;2;2015-01-13;4711302;12433832.744681127;RJ;Rio de Janeiro;500000;2000000;6.216916372340564;11.422313483915127
54721695;Empresa Comercial 1679;2;2015-01-14;5611201;322196.18672845024;RJ;Niterói;45000;90000;3.579957630316114;11.419575633127995
42134444;Empresa Comercial 1681;2;2015-01-17;4711302;83010.52225274488;RJ;Niterói;500000;2000000;0.04150526112637244;11.411362080766597
16737320;Empresa Comercial 1685;2;2015-01-21;4711302;816227.4778585405;RJ;Duque de Caxias;500000;2000000;0.4081137389292702;11.40041067761807
45943815;Empresa Comercial 1686;2;2015-01-22;5611201;7065.807792613456;RJ;Duque de Caxias;45000;90000;0.07850897547348284;11.397672826830938
33773962;Empresa Comercial 1687;2;2015-01-23;4781400;70806.72783365763;RJ;Rio de Janeiro;80000;150000;0.4720448522243842;11.394934976043805
99859624;Empresa Comercial 1690;2;2015-01-26;4711302;42756.49116908386;RJ;Niterói;500000;2000000;0.021378245584541933;11.38672142368241
48836811;Empresa Comercial 1691;2;2015-01-28;5611201;190228.6508304441;RJ;Rio de Janeiro;45000;90000;2.113651675893823;11.381245722108146
85142815;Empresa Comercial 1694;2;2015-01-31;5611201;182344.34027960463;RJ;Rio de Janeiro;45000;90000;2.0260482253289402;11.373032169746748
88888398;Empresa Comercial 1695;2;2015-02-01;4711302;48313.22364683327;RJ;Rio de Janeiro;500000;2000000;0.024156611823416635;11.370294318959617
51965471;Empresa Comercial 1699;2;2015-02-05;4781400;318709.6454718801;RJ;Niterói;80000;150000;2.124730969812534;11.359342915811089
26052465;Empresa Comercial 1700;2;2015-02-06;4781400;291722.967370706;RJ;Duque de Caxias;80000;150000;1.9448197824713735;11.356605065023956
69963387;Empresa Comercial 1701;2;2015-02-07;5611201;507360.4653626981;RJ;Duque de Caxias;45000;90000;5.637338504029978;11.353867214236825
42356072;Empresa Comercial 1705;2;2015-02-12;4711302;342595.16685401;RJ;Duque de Caxias;500000;2000000;0.17129758342700502;11.340177960301164
95936029;Empresa Comercial 1707;2;2015-02-14;5611201;511781.8454813286;RJ;Niterói;45000;90000;5.68646494979254;11.3347022587269
18388512;Empresa Comercial 1708;2;2015-02-15;5611201;101234.18576093578;RJ;Rio de Janeiro;45000;90000;1.1248242862326199;11.331964407939767
61599948;Empresa Comercial 1709;2;2015-02-16;5611201;245059.08216960487;RJ;Rio de Janeiro;45000;90000;2.7228786907733875;11.329226557152635
51208934;Empresa Comercial 1712;2;2015-02-20;4781400;52507.04863682845;RJ;Niterói;80000;150000;0.35004699091218966;11.318275154004107
43138881;Empresa Comercial 1713;2;2015-02-21;4781400;56724.40082386608;RJ;Niterói;80000;150000;0.3781626721591072;11.315537303216974
31650278;Empresa Comercial 1715;2;2015-02-23;4781400;250802.07534088145;RJ;Duque de Caxias;80000;150000;1.6720138356058762;11.31006160164271
18439469;Empresa Comercial 1717;2;2015-02-25;4781400;61205.20803589012;RJ;Niterói;80000;150000;0.40803472023926746;11.304585900068446
34455289;Empresa Comercial 1718;2;2015-02-26;4711302;33748.64820576506;RJ;Duque de Caxias;500000;2000000;0.01687432410288253;11.301848049281315
93050481;Empresa Comercial 1719;2;2015-02-27;4711302;138388.5222470425;RJ;Rio de Janeiro;500000;2000000;0.06919426112352126;11.299110198494182
48400142;Empresa Comercial 1720;2;2015-02-28;4781400;49005.21160026033;RJ;Niterói;80000;150000;0.3267014106684022;11.29637234770705
64332385;Empresa Comercial 1721;2;2015-03-01;4711302;49962.88520467094;RJ;Duque de Caxias;500000;2000000;0.024981442602335473;11.293634496919918
52664041;Empresa Comercial 1722;2;2015-03-03;4711302;105513.69644275942;RJ;Duque de Caxias;500000;2000000;0.05275684822137971;11.288158795345653
58243574;Empresa Comercial 1723;2;2015-03-04;4711302;163630.21401519896;RJ;Duque de Caxias;500000;2000000;0.08181510700759947;11.285420944558522
70711339;Empresa Comercial 1724;2;2015-03-05;4711302;24397.56357511645;RJ;Rio de Janeiro;500000;2000000;0.012198781787558224;11.28268309377139
70344167;Empresa Comercial 1726;2;2015-03-07;4781400;47588.32139719041;RJ;Rio de Janeiro;80000;150000;0.3172554759812694;11.277207392197125
59092554;Empresa Comercial 1727;2;2015-03-08;5611201;551003.1887985772;RJ;Rio de Janeiro;45000;90000;6.122257653317524;11.274469541409994
