cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos;score_risco_fiscal;classificacao_risco
39677043;Empresa Comercial 1173;2;2013-07-09;4711302;483348.934843508;RJ;Niterói;500000;2000000;0.241674467421754;12.936344969199178;20.884441491388262;Baixo
97753580;Empresa Comercial 403;2;2011-03-18;5611201;222543.994438418;RJ;Rio de Janeiro;45000;90000;2.472711049315756;15.247091033538672;20.862356575708585;Baixo
22998378;Empresa Comercial 4695;2;2024-02-01;5611201;136420.74202793074;RJ;Niterói;45000;90000;1.515786022532564;2.3709787816564;20.777553276025095;Baixo
44671806;Empresa Comercial 4627;2;2023-11-19;5611201;150389.24336466158;RJ;Niterói;45000;90000;1.6709915929406842;2.5735797399041758;20.76333150364089;Baixo
69009476;Empresa Comercial 3712;2;2021-02-19;5611201;263121.28245070635;RJ;Duque de Caxias;45000;90000;2.9235698050078485;5.319644079397673;20.737567617758213;Baixo
41745493;Empresa Comercial 4499;2;2023-07-02;5611201;163382.05664547556;RJ;Niterói;45000;90000;1.8153561849497284;2.9568788501026693;20.70599321759601;Baixo
79679589;Empresa Comercial 4838;2;2024-07-07;4781400;11146.390022228044;RJ;Rio de Janeiro;80000;150000;0.0743092668148536;1.94113620807666;20.689861317539926;Baixo
92642148;Empresa Comercial 4827;2;2024-06-25;4711302;203821.3295420072;RJ;Niterói;500000;2000000;0.1019106647710036;1.9739904175222447;20.681771961611627;Baixo
54772085;Empresa Comercial 4900;2;2024-09-13;5611201;62207.16445620959;RJ;Rio de Janeiro;45000;90000;0.6911907161801065;1.754962354551677;20.660829931731385;Baixo
74261658;Empresa Comercial 2138;2;2016-05-31;5611201;342661.3725665749;RJ;Rio de Janeiro;45000;90000;3.807348584073055;10.042436687200547;20.582879581684963;Baixo
72250665;Empresa Comercial 20;2;2010-01-22;4711302;16957.134007964796;RJ;Rio de Janeiro;500000;2000000;0.0084785670039823;16.396988364134156;20.551776395874633;Baixo
76183387;Empresa Comercial 4487;2;2023-06-18;5611201;169783.20311373883;RJ;Rio de Janeiro;45000;90000;1.886480034597098;2.9952087611225187;20.551340715939926;Baixo
58014453;Empresa Comercial 907;2;2012-09-20;4711302;447475.2379466571;RJ;Rio de Janeiro;500000;2000000;0.2237376189733285;13.735797399041752;20.53873602386175;Baixo
20986868;Empresa Comercial 643;2;2011-12-06;4711302;389935.7837083864;RJ;Duque de Caxias;500000;2000000;0.1949678918541932;14.52703627652293;20.514960635170187;Baixo
88479674;Empresa Comercial 4892;2;2024-09-04;5611201;54548.87348582015;RJ;Duque de Caxias;45000;90000;0.6060985942868905;1.779603011635866;20.513904161728647;Baixo
53855533;Empresa Comercial 4889;2;2024-09-01;5611201;57352.43056962959;RJ;Duque de Caxias;45000;90000;0.63724922855144;1.787816563997262;20.503707362697586;Baixo
92051235;Empresa Comercial 2336;2;2017-01-03;5611201;346386.49172187696;RJ;Rio de Janeiro;45000;90000;3.848738796909744;9.44832306639288;20.486067883832238;Baixo
66251007;Empresa Comercial 4690;2;2024-01-27;5611201;138171.4642759667;RJ;Duque de Caxias;45000;90000;1.5352384919551854;2.3846680355920604;20.484869137045504;Baixo
19392609;Empresa Comercial 3009;2;2019-01-11;5611201;306698.94337561814;RJ;Rio de Janeiro;45000;90000;3.4077660375068684;7.427789185489391;20.46493326319404;Baixo
71647309;Empresa Comercial 4599;2;2023-10-19;4781400;233916.7902195026;RJ;Rio de Janeiro;80000;150000;1.5594452681300175;2.6584531143052703;20.43666942105704;Baixo
90235127;Empresa Comercial 1213;2;2013-08-22;4781400;408022.6228112539;RJ;Duque de Caxias;80000;150000;2.7201508187416925;12.815879534565369;20.402277238457668;Baixo
62441466;Empresa Comercial 101;2;2010-04-21;4711302;250741.0458310952;RJ;Duque de Caxias;500000;2000000;0.1253705229155476;16.1533196440794;20.390827708750447;Baixo
23315092;Empresa Comercial 4;2;2010-01-05;4781400;166556.57140455357;RJ;Duque de Caxias;80000;150000;1.1103771426970237;16.4435318275154;20.363858129554213;Baixo
76689168;Empresa Comercial 856;2;2012-07-27;5611201;288991.37691452494;RJ;Niterói;45000;90000;3.211015299050277;13.886379192334015;20.33756168390767;Baixo
91743035;Empresa Comercial 3616;2;2020-11-06;4711302;435135.30198157695;RJ;Duque de Caxias;500000;2000000;0.2175676509907884;5.607118412046543;20.331660307205812;Baixo
79397491;Empresa Comercial 454;2;2011-05-13;4781400;301132.817814924;RJ;Duque de Caxias;80000;150000;2.00755211876616;15.093771389459274;20.3227486657502;Baixo
80790126;Empresa Comercial 984;2;2012-12-14;4711302;438673.0851356994;RJ;Duque de Caxias;500000;2000000;0.2193365425678497;13.503080082135524;20.304979587175055;Baixo
22663723;Empresa Comercial 3502;2;2020-07-04;5611201;282700.05589275534;RJ;Duque de Caxias;45000;90000;3.141111732141726;5.949349760438056;20.272321936303317;Baixo
38413964;Empresa Comercial 4674;2;2024-01-09;5611201;129634.37555961747;RJ;Rio de Janeiro;45000;90000;1.4403819506624165;2.433949349760438;20.266056516760834;Baixo
70221198;Empresa Comercial 24;2;2010-01-27;4711302;219065.6773133915;RJ;Niterói;500000;2000000;0.1095328386566957;16.383299110198493;20.254046164238936;Baixo
75749277;Empresa Comercial 2185;2;2016-07-22;5611201;340528.85673649056;RJ;Duque de Caxias;45000;90000;3.783653963738784;9.900068446269678;20.252777950185465;Baixo
41725526;Empresa Comercial 337;2;2011-01-05;4711302;331433.4057583524;RJ;Rio de Janeiro;500000;2000000;0.1657167028791762;15.444216290212184;20.22444545493267;Baixo
79224090;Empresa Comercial 4937;2;2024-10-24;4781400;67073.41484088232;RJ;Duque de Caxias;80000;150000;0.4471560989392155;1.6427104722792607;20.202630232713815;Baixo
36358327;Empresa Comercial 4225;2;2022-09-04;4781400;327940.30371443386;RJ;Duque de Caxias;80000;150000;2.186268691429559;3.780971937029432;20.19455862353806;Baixo
69248434;Empresa Comercial 33;2;2010-02-06;4781400;171419.299238858;RJ;Rio de Janeiro;80000;150000;1.1427953282590533;16.355920602327174;20.171543099269574;Baixo
52500282;Empresa Comercial 4819;2;2024-06-16;5611201;11232.682058801907;RJ;Niterói;45000;90000;0.1248075784311323;1.998631074606434;20.098861948507263;Baixo
59825495;Empresa Comercial 3578;2;2020-09-25;5611201;261675.8753916304;RJ;Niterói;45000;90000;2.907509726573671;5.722108145106092;20.079017634207386;Baixo
23721794;Empresa Comercial 3656;2;2020-12-20;5611201;267178.7004416507;RJ;Duque de Caxias;45000;90000;2.968652227129452;5.486652977412731;20.076994978087715;Baixo
93532383;Empresa Comercial 4904;2;2024-09-17;4781400;27058.51432218408;RJ;Rio de Janeiro;80000;150000;0.1803900954812272;1.7440109514031483;20.068709813888542;Baixo
61327755;Empresa Comercial 108;2;2010-04-29;4781400;220755.77577453767;RJ;Duque de Caxias;80000;150000;1.4717051718302512;16.13141683778234;20.040132175959446;Baixo
48175224;Empresa Comercial 4406;2;2023-03-22;5611201;192741.14262763967;RJ;Niterói;45000;90000;2.1415682514182186;3.236139630390144;20.00330115004232;Baixo
57602635;Empresa Comercial 1854;2;2015-07-25;5611201;348440.04492758826;RJ;Duque de Caxias;45000;90000;3.8715560547509806;10.89390828199863;19.981279331563194;Baixo
57257306;Empresa Comercial 4886;2;2024-08-29;5611201;70756.63865283386;RJ;Duque de Caxias;45000;90000;0.7861848739203763;1.7960301163586585;19.98016664743476;Baixo
85759563;Empresa Comercial 4655;2;2023-12-20;4711302;252631.79207938327;RJ;Duque de Caxias;500000;2000000;0.1263158960396916;2.48870636550308;19.95910168316418;Baixo
29636869;Empresa Comercial 895;2;2012-09-07;4781400;364028.7896810927;RJ;Duque de Caxias;80000;150000;2.4268585978739514;13.77138945927447;19.938571860701515;Baixo
27824013;Empresa Comercial 67;2;2010-03-15;5611201;123858.11213803802;RJ;Duque de Caxias;45000;90000;1.3762012459782005;16.254620123203285;19.924168345085548;Baixo
42544960;Empresa Comercial 4653;2;2023-12-17;4711302;242464.79427756456;RJ;Rio de Janeiro;500000;2000000;0.1212323971387822;2.4969199178644765;19.871664247134724;Baixo
45119150;Empresa Comercial 1340;2;2014-01-08;4711302;487562.0678153569;RJ;Rio de Janeiro;500000;2000000;0.2437810339076784;12.435318275154003;19.845435399524845;Baixo
42080782;Empresa Comercial 4879;2;2024-08-21;5611201;32127.890638380668;RJ;Duque de Caxias;45000;90000;0.3569765626486741;1.8179329226557157;19.83009792082949;Baixo
86351077;Empresa Comercial 4256;2;2022-10-08;5611201;216280.4241595054;RJ;Rio de Janeiro;45000;90000;2.4031158239945043;3.68788501026694;19.795804832089914;Baixo
22633010;Empresa Comercial 3281;2;2019-11-05;5611201;281810.8612916861;RJ;Duque de Caxias;45000;90000;3.1312317921298454;6.611909650924025;19.768417932737215;Baixo
99973675;Empresa Comercial 3585;2;2020-10-03;5611201;262242.9512270094;RJ;Niterói;45000;90000;2.913810569188993;5.700205338809035;19.75056426005355;Baixo
91966525;Empresa Comercial 4777;2;2024-05-01;5611201;7411.128013906293;RJ;Duque de Caxias;45000;90000;0.082345866821181;2.1245722108145104;19.735073493676648;Baixo
29576703;Empresa Comercial 282;2;2010-11-06;5611201;193125.5046448969;RJ;Rio de Janeiro;45000;90000;2.1458389404988543;15.60848733744011;19.734383276090462;Baixo
21152153;Empresa Comercial 3698;2;2021-02-04;5611201;254914.0260560808;RJ;Rio de Janeiro;45000;90000;2.8323780672897865;5.360711841204655;19.70120534866744;Baixo
60441204;Empresa Comercial 156;2;2010-06-20;4781400;231135.816652434;RJ;Duque de Caxias;80000;150000;1.54090544434956;15.989048596851472;19.65703036973797;Baixo
92434203;Empresa Comercial 2867;2;2018-08-08;5611201;320002.4141178324;RJ;Rio de Janeiro;45000;90000;3.5555823790870265;7.854893908281999;19.635716337760456;Baixo
63228466;Empresa Comercial 900;2;2012-09-13;4711302;427598.2353095361;RJ;Rio de Janeiro;500000;2000000;0.213799117654768;13.754962354551678;19.60617627404231;Baixo
63119755;Empresa Comercial 4630;2;2023-11-22;4711302;257643.26667343325;RJ;Duque de Caxias;500000;2000000;0.1288216333367166;2.565366187542779;19.595406195007016;Baixo
26077579;Empresa Comercial 3056;2;2019-03-03;5611201;290376.12871512666;RJ;Duque de Caxias;45000;90000;3.226401430168074;7.288158795345653;19.574770595476153;Baixo
23245696;Empresa Comercial 1630;2;2014-11-22;4711302;467369.2059481886;RJ;Duque de Caxias;500000;2000000;0.2336846029740943;11.564681724845997;19.56303196982133;Baixo
76209791;Empresa Comercial 21;2;2010-01-24;5611201;101093.20755121492;RJ;Rio de Janeiro;45000;90000;1.1232578616801658;16.39151266255989;19.541354012446288;Baixo
76447109;Empresa Comercial 1803;2;2015-05-30;4711302;499991.1620258865;RJ;Duque de Caxias;500000;2000000;0.2499955810129432;11.047227926078028;19.53093596612764;Baixo
91059517;Empresa Comercial 4862;2;2024-08-02;4711302;38862.85174714679;RJ;Duque de Caxias;500000;2000000;0.0194314258735733;1.8699520876112248;19.51801750458213;Baixo
59160571;Empresa Comercial 82;2;2010-03-31;5611201;144531.55235482487;RJ;Niterói;45000;90000;1.605906137275832;16.210814510609172;19.439837131258088;Baixo
33266975;Empresa Comercial 4837;2;2024-07-06;5611201;31835.570044459502;RJ;Duque de Caxias;45000;90000;0.35372855604955;1.943874058863792;19.43800755173943;Baixo
66896917;Empresa Comercial 4868;2;2024-08-09;4711302;167627.2559217544;RJ;Duque de Caxias;500000;2000000;0.0838136279608772;1.8507871321013003;19.41557757190052;Baixo
42382711;Empresa Comercial 2687;2;2018-01-23;5611201;322494.56859061687;RJ;Niterói;45000;90000;3.583272984340188;8.394250513347023;19.41076547789714;Baixo
61757120;Empresa Comercial 87;2;2010-04-06;5611201;124772.29310435;RJ;Rio de Janeiro;45000;90000;1.3863588122705557;16.194387405886378;19.398109322535106;Baixo
82555305;Empresa Comercial 4720;2;2024-02-29;4781400;6839.364231998025;RJ;Rio de Janeiro;80000;150000;0.0455957615466535;2.294318959616701;19.383817720342677;Baixo
10113936;Empresa Comercial 4881;2;2024-08-23;5611201;47004.60645665077;RJ;Duque de Caxias;45000;90000;0.5222734050738974;1.8124572210814511;19.360309547253184;Baixo
59844908;Empresa Comercial 4436;2;2023-04-24;5611201;154614.62660002176;RJ;Rio de Janeiro;45000;90000;1.7179402955557974;3.1457905544147846;19.35482378275485;Baixo
84712740;Empresa Comercial 4314;2;2022-12-11;4711302;350803.8812860878;RJ;Duque de Caxias;500000;2000000;0.1754019406430439;3.512662559890486;19.344497557969742;Baixo
92559572;Empresa Comercial 4323;2;2022-12-21;5611201;200605.00379543303;RJ;Duque de Caxias;45000;90000;2.2289444866159225;3.485284052019165;19.33648046331151;Baixo
37639012;Empresa Comercial 4896;2;2024-09-09;4781400;100598.65014679424;RJ;Duque de Caxias;80000;150000;0.670657667645295;1.7659137577002053;19.336198838081188;Baixo
91752859;Empresa Comercial 157;2;2010-06-22;4781400;229509.7638152445;RJ;Rio de Janeiro;80000;150000;1.53006509210163;15.983572895277208;19.310919507353464;Baixo
52720675;Empresa Comercial 4756;2;2024-04-08;5611201;7590.554554514694;RJ;Niterói;45000;90000;0.0843394950501632;2.187542778918549;19.301076068628976;Baixo
75452592;Empresa Comercial 4461;2;2023-05-21;5611201;158142.60396233422;RJ;Rio de Janeiro;45000;90000;1.7571400440259357;3.071868583162217;19.297587735189982;Baixo
95021707;Empresa Comercial 4037;2;2022-02-10;4711302;362204.8086166627;RJ;Rio de Janeiro;500000;2000000;0.1811024043083313;4.344969199178645;19.282340878850633;Baixo
82507733;Empresa Comercial 1118;2;2013-05-10;4781400;396571.7442753759;RJ;Rio de Janeiro;80000;150000;2.643811628502506;13.100616016427104;19.27320446083757;Baixo
15053127;Empresa Comercial 4850;2;2024-07-20;4781400;24207.65839024804;RJ;Rio de Janeiro;80000;150000;0.1613843892683202;1.9055441478439423;19.2520425473511;Baixo
78493686;Empresa Comercial 4664;2;2023-12-29;5611201;110742.67571115456;RJ;Niterói;45000;90000;1.230474174568384;2.4640657084188917;19.239807247809527;Baixo
52058334;Empresa Comercial 330;2;2010-12-28;4781400;272770.4202557794;RJ;Rio de Janeiro;80000;150000;1.8184694683718627;15.46611909650924;19.202729185567613;Baixo
11193982;Empresa Comercial 4593;2;2023-10-13;5611201;123015.88789231982;RJ;Duque de Caxias;45000;90000;1.3668431988035536;2.674880219028063;19.198998122713697;Baixo
66434193;Empresa Comercial 4237;2;2022-09-17;5611201;210834.90917095743;RJ;Duque de Caxias;45000;90000;2.342610101899527;3.7453798767967146;19.172879982969647;Baixo
44499221;Empresa Comercial 877;2;2012-08-19;5611201;258116.2238806197;RJ;Niterói;45000;90000;2.867958043117997;13.82340862422998;19.103912606989514;Baixo
71482337;Empresa Comercial 3283;2;2019-11-07;5611201;270756.4005510195;RJ;Duque de Caxias;45000;90000;3.0084044505668834;6.606433949349761;19.053889446281723;Baixo
88881540;Empresa Comercial 2415;2;2017-03-31;4781400;413068.5507620823;RJ;Niterói;80000;150000;2.7537903384138818;9.210130047912388;19.05211159524486;Baixo
25433222;Empresa Comercial 2684;2;2018-01-20;5611201;298756.0671652726;RJ;Rio de Janeiro;45000;90000;3.319511857391918;8.402464065708418;19.050236817748022;Baixo
32432851;Empresa Comercial 3160;2;2019-06-25;4781400;390771.12568945327;RJ;Duque de Caxias;80000;150000;2.6051408379296883;6.976043805612594;19.046744555055316;Baixo
31173866;Empresa Comercial 3508;2;2020-07-11;5611201;247284.89841251893;RJ;Duque de Caxias;45000;90000;2.7476099823613214;5.930184804928132;19.02399902491809;Baixo
20569320;Empresa Comercial 1477;2;2014-06-07;4781400;411637.85043971095;RJ;Niterói;80000;150000;2.7442523362647395;12.02464065708419;18.97660951068597;Baixo
50657662;Empresa Comercial 216;2;2010-08-25;5611201;175762.93744779038;RJ;Rio de Janeiro;45000;90000;1.9529215271976708;15.808350444900752;18.971096419931442;Baixo
28161634;Empresa Comercial 948;2;2012-11-04;5611201;279535.5968830407;RJ;Duque de Caxias;45000;90000;3.1059510764782297;13.612594113620808;18.95689021373428;Baixo
44427604;Empresa Comercial 963;2;2012-11-21;5611201;262932.54228870384;RJ;Niterói;45000;90000;2.9214726920967093;13.566050650239562;18.89887195204021;Baixo
95241611;Empresa Comercial 532;2;2011-08-06;4711302;374175.77764395287;RJ;Rio de Janeiro;500000;2000000;0.1870878888219764;14.861054072553046;18.860641763161567;Baixo
70974359;Empresa Comercial 3296;2;2019-11-21;5611201;267282.3000474697;RJ;Niterói;45000;90000;2.9698033338607743;6.568104038329911;18.853573931664748;Baixo
47392619;Empresa Comercial 4743;2;2024-03-25;5611201;10691.297135352315;RJ;Duque de Caxias;45000;90000;0.1187921903928035;2.2258726899383983;18.847501083801298;Baixo
76371730;Empresa Comercial 4348;2;2023-01-17;5611201;181929.77955761625;RJ;Duque de Caxias;45000;90000;2.0214419950846247;3.4113620807665983;18.840428053443592;Baixo
42469420;Empresa Comercial 4417;2;2023-04-03;5611201;152207.73980307908;RJ;Niterói;45000;90000;1.6911971089231008;3.2032854209445585;18.821465466548414;Baixo
55422040;Empresa Comercial 4897;2;2024-09-10;4711302;124221.1818584341;RJ;Duque de Caxias;500000;2000000;0.062110590929217;1.7631759069130732;18.818050999293735;Baixo
70619173;Empresa Comercial 4849;2;2024-07-19;5611201;35946.07269335909;RJ;Rio de Janeiro;45000;90000;0.3994008077039899;1.9082819986310744;18.7574272777714;Baixo
73594452;Empresa Comercial 3780;2;2021-05-05;4781400;362294.502388547;RJ;Rio de Janeiro;80000;150000;2.4152966825903133;5.114305270362765;18.749418077857417;Baixo
95390464;Empresa Comercial 91;2;2010-04-10;4781400;187028.14822265555;RJ;Niterói;80000;150000;1.2468543214843704;16.18343600273785;18.739430501199195;Baixo
16822603;Empresa Comercial 4511;2;2023-07-15;5611201;143106.73921706033;RJ;Duque de Caxias;45000;90000;1.5900748801895592;2.921286789869952;18.72990046578846;Baixo
49010202;Empresa Comercial 814;2;2012-06-10;4781400;336235.1333988613;RJ;Rio de Janeiro;80000;150000;2.2415675559924084;14.015058179329229;18.70506728429865;Baixo
56673570;Empresa Comercial 487;2;2011-06-18;5611201;216953.62652871697;RJ;Rio de Janeiro;45000;90000;2.410595850319077;14.99520876112252;18.698525077800998;Baixo
24067121;Empresa Comercial 3240;2;2019-09-21;5611201;275033.43679937255;RJ;Rio de Janeiro;45000;90000;3.055927075548584;6.7351129363449695;18.692546432340762;Baixo
90097617;Empresa Comercial 4198;2;2022-08-06;4781400;284461.5779460358;RJ;Niterói;80000;150000;1.8964105196402383;3.860369609856263;18.6821028714269;Baixo
77573174;Empresa Comercial 4816;2;2024-06-13;4711302;168855.51436735888;RJ;Niterói;500000;2000000;0.0844277571836794;2.00684462696783;18.679751015201475;Baixo
82217592;Empresa Comercial 4831;2;2024-06-29;5611201;32404.26278327377;RJ;Rio de Janeiro;45000;90000;0.3600473642585974;1.9630390143737169;18.666823089459427;Baixo
67055419;Empresa Comercial 81;2;2010-03-30;4711302;10810.78702924834;RJ;Niterói;500000;2000000;0.0054053935146241;16.213552361396303;18.664096784682314;Baixo
42557230;Empresa Comercial 3629;2;2020-11-20;4781400;387888.75445284205;RJ;Niterói;80000;150000;2.5859250296856136;5.568788501026694;18.620177036095043;Baixo
91540863;Empresa Comercial 4857;2;2024-07-28;4711302;159772.65134633594;RJ;Duque de Caxias;500000;2000000;0.0798863256731679;1.8836413415468856;18.60916603566334;Baixo
59133346;Empresa Comercial 2106;2;2016-04-26;5611201;333825.4560605775;RJ;Niterói;45000;90000;3.709171734006417;10.13826146475017;18.591649985401027;Baixo
